"","SRR10551660","SRR10551661","SRR10551662","SRR10551663","SRR10551664","SRR10551665"
"YPR029C",6.896,6.253,6.616,6.882,6.618,6.967
"YPR030W",6.519,6.947,7.523,7.002,6.618,6.536
"YPR031W",5.535,5.252,5.787,5.745,5.556,6.037
"YPR032W",6.1,5.252,6.942,6.182,6.351,6.388
"YPR033C",7.253,6.512,8.146,6.731,7.053,6.997
"YPR034W",5.207,5.397,5.844,5.439,5.903,5.166
"YPR035W",8.963,8.555,8.8,10.57,10.597,10.653
"YPR036W",7.991,7.574,8.953,8.204,8.314,8.227
"YPR036W-A",10.568,11.541,10.829,7.389,7.053,7.136
"YPR037C",4.783,4.911,5.38,5.705,5.633,5.571
"YPR038W",2.805,3.326,3.863,3.288,4.424,4.154
"YPR040W",5.067,5.677,4.812,5.622,5.633,5.491
"YPR041W",6.378,6.092,6.773,5.286,5.299,5.405
"YPR042C",6.464,6.397,6.477,7.783,7.829,7.812
"YPR043W",8.521,8.362,8.474,7.533,7.513,7.597
"YPR044C",8.431,8.371,8.71,7.544,7.611,7.413
"YPR045C",5.779,6.719,6.055,6.373,6.541,7.011
"YPR046W",4.036,4.464,3.327,2.775,2.274,3.66
"YPR047W",6.204,6.134,5.844,5.622,5.964,5.855
"YPR048W",6.204,5.559,5.954,4.918,5.252,5.405
"YPR049C",6.957,6.619,6.888,7.642,7.147,7.275
"YPR050C",4.737,5.005,3.863,3.666,4.587,4.747
"YPR051W",5.335,5.464,5.38,4.771,5.203,5.113
"YPR052C",5.424,4.589,6.055,5.173,5.044,4.601
"YPR053C",2.145,2.326,1.704,1.972,2.613,2.9
"YPR054W",2.805,1.588,3.62,3.49,3.786,2.626
"YPR055W",6.136,5.786,5.529,6.211,5.964,6.81
"YPR056W",5.335,5.619,5.456,5.39,5.044,5.571
"YPR057W",5.481,5.759,5.3,5.622,5.705,5.949
"YPR058W",6.333,5.786,7.14,6.585,6.105,6.037
"YPR059C",5.304,5.214,5.598,5.286,5.203,4.676
"YPR060C",5.949,5.863,5.3,5.051,5.152,5.217
"YPR061C",6.492,6.935,6.513,7.034,7.147,7.054
"YPR062W",7.391,7.712,7.923,7.839,8.075,7.969
"YPR063C",6.27,6.214,6.86,6.029,6.105,5.789
"YPR064W",1.439,1.002,0,1.3,1.189,2.626
"YPR065W",7.788,8.097,7.69,8.628,8.504,8.709
"YPR066W",3.38,3.174,4.812,3.823,3.49,3.131
"YPR067W",6.188,6.528,6.513,5.745,5.434,6.065
"YPR068C",3.494,4.464,4.812,4.094,4.987,5.001
"YPR069C",7.518,7.224,7.988,7.172,7.186,7.162
"YPR070W",5.508,5.005,5.215,5.39,5.299,5.531
"YPR071W",3.791,3.174,2.464,3.288,4.14,3.504
"YPR072W",6.843,6.663,6.323,6.211,6.709,6.826
"YPR073C",5.929,5.732,5.027,5.231,5.934,6.065
"YPR074C",8.01,7.397,8.465,7.23,6.891,6.937
"YPR075C",6.777,6.544,7.558,7.066,7.121,6.688
"YPR076W",4.246,3.464,5.124,4.771,4.662,4.522
"YPR078C",1.439,2.003,0,0,0,1.197
"YPR079W",5.424,5.362,6.363,4.986,4.865,5.571
"YPR080W",6.407,6.512,6.803,6.917,6.58,6.198
"YPR081C",5.173,5.431,5.529,5.997,5.74,6.146
"YPR082C",6.027,6.29,6.323,5.487,5.434,5.405
"YPR083W",6.72,6.619,6.968,6.239,6.459,6.516
"YPR084W",5.139,5.326,4.414,5.173,5.872,5.979
"YPR085C",5.304,4.464,4.56,5.39,5.705,5.823
"YPR086W",7.134,7.027,7.592,7.351,7.533,7.626
"YPR087W",5.067,5.496,4.414,5.784,5.252,5.405
"YPR088C",6.777,6.448,6.713,7.325,7.08,7.136
"YPR089W",6.333,6.271,5.598,6.711,6.761,6.843
"YPR091C",6.363,6.448,6.281,6.77,6.599,6.633
"YPR092W",3.494,3.464,2.464,2.775,3.316,3.504
"YPR093C",3.877,4.648,4.692,4.771,4.14,5.001
"YPR094W",4.429,5.362,4.692,4.094,3.786,4.154
"YPR095C",5.908,6.29,6.616,7.201,7.147,7.213
"YPR096C",2.145,2.003,2.464,1.972,2.274,1.197
"YPR097W",6.348,6.027,6.681,6.751,6.967,6.826
"YPR098C",7.261,7.472,7.721,7.971,7.924,7.828
"YPR099C",7.072,7.308,6.968,6.541,6.655,7.026
"YPR100W",7.731,8.108,7.45,6.969,7.513,7.588
"YPR101W",5.103,6.663,5.456,4.918,4.927,5.405
"YPR102C",6.118,5.092,6.195,5.051,4.865,5.001
"YPR103W",7.413,7.906,7.811,7.414,7.284,7.334
"YPR104C",6.27,6.38,6.055,6.711,6.618,6.793
"YPR105C",5.949,5.863,6.005,5.487,5.669,5.648
"YPR106W",5.561,5.464,5.726,5.664,5.252,5.648
"YPR107C",5.395,5.648,4.812,4.986,4.865,5.217
"YPR108W",7.776,7.582,8.026,7.377,7.198,7.334
"YPR109W",6.238,6.705,6.888,6.153,6.157,6.065
"YPR110C",6.917,6.194,6.888,5.439,5.84,5.684
"YPR111W",6.204,6.134,5.456,5.622,5.152,5.267
"YPR112C",6.436,6.825,5.844,6.029,6.417,6.32
"YPR113W",6.732,6.677,7.575,7.694,7.601,7.379
"YPR114W",5.03,5.214,5.529,5.784,5.74,5.448
"YPR115W",7.099,7.071,7.69,8.67,8.504,8.488
"YPR116W",3.698,3.812,5.124,4.692,5.346,4.522
"YPR117W",7.936,8.097,8.58,8.494,8.663,8.696
"YPR118W",6.153,5.619,6.968,5.439,5.39,4.942
"YPR119W",3.38,3.589,3.327,1.972,2.274,1.842
"YPR120C",4.737,5.005,3.863,4.094,4.241,4.046
"YPR121W",1.835,3.174,3.62,5.286,5.099,5.113
"YPR122W",5.535,4.759,5.844,6.751,6.501,6.388
"YPR123C",4.591,4.326,4.692,6.563,6.395,6.343
"YPR124W",6.153,6.071,5.787,7.858,8.095,7.998
"YPR125W",6.333,6.194,6.363,6.093,5.934,5.72
"YPR126C",5.173,5.619,4.071,4.213,5.099,4.942
"YPR127W",6.221,6.134,6.281,6.935,7.173,6.937
"YPR128C",5.561,5.397,6.323,6.751,6.157,6.119
"YPR129W",5.845,6.496,5.663,5.858,5.872,5.823
"YPR130C",5.067,6.005,5.124,4.986,5.346,5.267
"YPR131C",4.87,4.862,5.027,4.519,4.424,4.35
"YPR132W",8.223,7.856,8.563,6.985,7.107,7.466
"YPR133C",6.436,6.154,6.103,6.061,6.48,6.248
"YPR133W-A",6.378,6.362,6.363,5.784,5.808,5.684
"YPR134W",4.952,5.214,4.924,4.986,5.299,5.648
"YPR135W",5.638,5.326,6.005,6.347,6.521,6.296
"YPR136C",3.494,3.326,3.62,1.972,2.613,3.504
"YPR137W",5.929,5.528,5.954,5.114,5.556,5.405
"YPR138C",6.927,6.923,8.309,7.793,7.353,7.251
"YPR139C",5.273,5.887,6.005,5.858,5.595,6.32
"YPR140W",5.481,6.092,5.954,5.821,5.476,5.755
"YPR141C",5.662,6.327,5.124,5.745,5.476,5.448
"YPR142C",4.642,5.887,2.959,4.692,4.424,4.88
"YPR143W",5.866,6.959,4.56,5.439,6.05,5.648
"YPR144C",5.481,4.862,5.954,5.578,5.934,5.789
"YPR145C-A",3.121,2.589,0,0,2.274,3.504
"YPR145W",7.936,8.087,8.638,7.414,7.763,7.402
"YPR146C",3.121,2.811,3.327,3.055,4.733,4.439
"YPR147C",4.827,5.005,6.195,5.745,5.993,5.72
"YPR148C",7.609,7.993,6.86,7.113,7.094,7.299
"YPR149W",8.812,9.466,8.622,9.64,9.645,9.616
"YPR150W",5.067,6.448,5.456,5.997,6.541,6.32
"YPR151C",5.734,6.912,5.3,6.373,6.637,6.495
"YPR152C",4.179,4.648,5.663,4.692,5.299,4.88
"YPR153W",3.6,2.811,4.253,3.49,3.786,3.504
"YPR154W",6.635,6.76,6.803,6.731,6.459,6.742
"YPR155C",6.045,5.648,6.86,5.821,6.05,5.405
"YPR156C",5.949,6.414,7.019,7.402,7.419,7.434
"YPR157W",5.173,5.812,6.005,5.487,5.556,5.918
"YPR158W",7.538,8.038,7.413,7.216,7.693,7.466
"YPR159W",8.066,7.185,9.091,7.555,7.451,7.508
"YPR160C-A",5.802,5.252,6.681,6.864,7.134,6.982
"YPR160W",9.227,9.454,9.839,10.447,10.475,10.387
"YPR161C",5.335,5.732,5.3,5.705,5.595,6.172
"YPR162C",5.103,5.174,5.787,5.821,5.669,5.979
"YPR163C",6.947,6.993,7.625,7.312,7.592,7.423
"YPR164W",5.969,5.092,6.402,6.731,6.761,6.742
"YPR165W",8.839,8.973,9.249,8.422,8.602,8.682
"YPR166C",6.766,6.773,5.844,5.963,6.131,5.979
"YPR167C",6.533,7.52,7.163,4.847,5.252,5.314
"YPR168W",3.791,4.252,4.253,3.288,3.49,4.046
"YPR169W",6.27,6.838,6.323,5.997,6.561,6.248
"YPR170C",5.335,4.862,5.38,5.286,4.987,5.314
"YPR170W-B",4.737,4.252,4.56,3.965,4.733,4.676
"YPR171W",4.912,5.174,4.414,4.771,5.434,5.314
"YPR172W",4.783,5.29,4.56,5.487,5.595,5.314
"YPR173C",6.755,7.06,7.14,6.864,7.067,6.776
"YPR174C",4.952,5.326,4.414,3.055,4.336,3.8
"YPR175W",4.429,4.589,5.38,3.965,4.508,4.154
"YPR176C",4.952,4.862,5.598,6.029,5.808,5.755
"YPR177C",1.835,2.589,0,3.055,2.887,3.504
"YPR178W",4.737,5.252,4.253,4.519,5.044,4.439
"YPR179C",4.429,5.812,3.863,4.918,5.099,5.217
"YPR180W",4.783,5.935,4.253,5.487,5.74,5.36
"YPR181C",7.545,7.233,8.748,7.858,7.869,7.548
"YPR182W",5.03,5.648,5.954,5.339,5.517,5.113
"YPR183W",6.045,6.175,6.195,5.784,5.705,5.823
"YPR184W",6.865,6.982,8.014,8.751,8.89,8.775
"YPR185W",5.535,5.935,6.195,6.347,6.48,6.81
"YPR186C",4.69,4.759,3.62,3.965,4.14,5.166
"YPR187W",6.533,6.175,6.513,5.705,5.74,6.146
"YPR188C",5.481,5.397,5.9,4.519,5.044,5.001
"YPR189W",6.66,6.362,7.229,6.711,7.011,7.162
"YPR190C",5.734,5.732,5.529,5.622,5.808,5.491
"YPR191W",9.562,10.192,10.122,9.169,8.806,8.909
"YPR192W",1.439,2.326,1.704,1.972,1.831,2.287
"YPR193C",4.642,5.29,5.027,4.918,5.705,5.823
"YPR194C",11.116,10.362,12.163,12.325,12.207,12.171
"YPR195C",1.439,1.002,0,2.775,2.274,1.197
"YPR196W",4.309,4.812,5.598,4.771,5.044,4.35
"YPR197C",3.121,2.003,4.924,3.49,2.613,3.504
"YPR198W",5.686,4.705,6.195,5.533,5.872,5.448
"YPR199C",5.103,5.005,5.3,6.373,6.183,6.366
"YPR200C",4.642,4.464,4.924,3.823,3.646,3.66
