"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","neg_log10_padj","status","status_strict","gene_name","description"
"YDR374C",3.07205255250592,0.301482950729994,0.56527204327218,0.255520418808434,0.448621880554386,0.348119548469742,"Not significant","Not significant","PHO92","N6-Methyladenosine (m6A) reader; co-transcriptionally recruited to specific methylated mRNAs during meiotic prophase, facilitating protein synthesis and subsequent decay of m6A modified transcripts, resulting in timely meiotic recombination; regulates PHO4 mRNA stability, binding to the 3'UTR in a phosphate-dependent manner; posttranscriptional regulator of phosphate and glucose metabolism; contains a conserved YTH domain with RNA-binding activity; human homolog YTHDF2 complements a null mutant"
"YGR174C",92.430124591449,-0.251103202872081,0.248021948048511,0.255556221375689,0.448621880554386,0.348119548469742,"Not significant","Not significant","CBP4","Mitochondrial protein required for assembly of cytochrome bc1 complex; interacts with the Cbp3p-Cbp6p complex and newly synthesized cytochrome b (Cobp) to promote assembly of Cobp into the cytochrome bc1 complex"
"YPR169W",64.2165959057522,0.282545832996898,0.289908057241424,0.255825177695565,0.448964715823343,0.347787788897236,"Not significant","Not significant","JIP5","Protein required for biogenesis of the large ribosomal subunit; required for biogenesis of the large ribosomal subunit; interacts with proteins involved in RNA processing, ribosome biogenesis, ubiquitination and demethylation; similar to WDR55, a human WD repeat protein; essential gene"
"YKL174C",76.759090866349,0.27075710397612,0.274886442578364,0.25617121897572,0.449442596331897,0.347325769310708,"Not significant","Not significant","TPO5","Protein involved in excretion of putrescine and spermidine; putative polyamine transporter in the Golgi or post-Golgi vesicles"
"YKL046C",120.593561261302,0.245605421709028,0.240426480200788,0.256322601212637,0.449578778242022,0.347194197238614,"Not significant","Not significant","DCW1","Putative mannosidase; GPI-anchored membrane protein required for cell wall biosynthesis in bud formation;homologous to Dfg5p"
"YMR137C",26.681585655051,-0.312439861873222,0.344295130683983,0.256616031350945,0.449963956008058,0.346822273632997,"Not significant","Not significant","PSO2","Nuclease required for DNA single- and double-strand break repair; acts at a post-incision step in repair of breaks that result from interstrand cross-links produced by a variety of mono- and bi-functional psoralen derivatives; induced by UV-irradiation; forms nuclear foci upon DNA replication stress; translocates to mitochondria under genotoxic agents"
"YHR142W",23.1195597729886,0.317290905890749,0.357937300421439,0.256984598616751,0.450351100796176,0.34644877137005,"Not significant","Not significant","CHS7","Protein of unknown function; may be involved in chitin biosynthesis by regulation of Chs3p export from the ER; relocalizes from bud neck to ER upon DNA replication stress"
"YOL137W",52.6377414466346,-0.277269539024735,0.284899515122898,0.256925386248407,0.450351100796176,0.34644877137005,"Not significant","Not significant","BSC6","Protein of unknown function with 8 putative transmembrane segments; ORF exhibits genomic organization compatible with a translational readthrough-dependent mode of expression"
"YCL056C",28.0722905807044,-0.314221561385925,0.351348526277178,0.258054753248619,0.452000223367348,0.344861350570957,"Not significant","Not significant","PEX34","Protein that regulates peroxisome populations; interacts with Pex11p, Pex25p, and Pex27p to control both constitutive peroxisome division and peroxisome morphology and abundance during peroxisome proliferation; mediates contacts between mitochondria and peroxisomes that stimulate transport of citrate, converted from acetyl-CoA, from peroxisomes to mitochondria; peroxisomal integral membrane protein that is enriched at peroxisomal-mitochondrial (PerMit) contact sites"
"YLR213C",9.46905602178437,-0.341554648501032,0.461397730137161,0.258075760231365,0.452000223367348,0.344861350570957,"Not significant","Not significant","CRR1","Putative glycoside hydrolase of the spore wall envelope; required for normal spore wall assembly, possibly for cross-linking between the glucan and chitosan layers; expressed during sporulation"
"YOR159C",19.7450245770529,0.328645870549378,0.384606390423462,0.25814811772629,0.452000223367348,0.344861350570957,"Not significant","Not significant","SME1","Core Sm protein Sm E; part of heteroheptameric complex (with Smb1p, Smd1p, Smd2p, Smd3p, Smx3p, and Smx2p) that is part of the spliceosomal U1, U2, U4, and U5 snRNPs; homolog of human Sm E"
"YLR120W-A",3.55982181200406,0.306406734894572,0.557408335578345,0.258310658313087,0.452070369244312,0.344793957675748,"Not significant","Not significant",NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified ORF YLR121C"
"YML050W",14.5283594790388,-0.332675557140545,0.403271693504776,0.258336521095642,0.452070369244312,0.344793957675748,"Not significant","Not significant","AIM32","2Fe-2S mitochondrial protein involved in redox quality control; may maintain protein redox status by targeting oxidation sensitive cysteine residues; bishistidinyl coordinated, non-Rieske [2Fe-2S] cluster containing thiredoxin-like ferredoxin; forms a functional complex with Osm1p and Erv1p in the IMS; required for assembly of numerous mitochondrial import complexes; essential for anaerobiosis; localizes to the mitochondrial matrix and intermembrane space (IMS); homologous to APD1"
"YDR035W",168.682477323907,0.234399983064038,0.227698367377059,0.258415590653175,0.452078939446355,0.344785724541197,"Not significant","Not significant","ARO3","3-deoxy-D-arabino-heptulosonate-7-phosphate (DAHP) synthase; catalyzes the first step in aromatic amino acid biosynthesis and is feedback-inhibited by phenylalanine or high concentration of tyrosine or tryptophan"
"YBR276C",93.7191668442278,0.254639188237078,0.253986165640876,0.258681907158423,0.452414985403326,0.344463018312921,"Not significant","Not significant","PPS1","Protein phosphatase; has specificity for serine, threonine, and tyrosine residues; has a role in the DNA synthesis phase of the cell cycle"
"snR24",15.6730840190257,0.335633235922348,0.421372428825731,0.258903244563132,0.452672196102206,0.344216179792832,"Not significant","Not significant",NA,NA
"YDR221W",43.3890755662878,-0.307744594181946,0.345796110533358,0.259560610684127,0.453691402959494,0.343239450142462,"Not significant","Not significant","GTB1","Glucosidase II beta subunit, forms a complex with alpha subunit Rot2p; involved in removal of two glucose residues from N-linked glycans during glycoprotein biogenesis in the ER; relocalizes from ER to cytoplasm upon DNA replication stress"
"YKL076C",4.30121425304203,-0.319593868613909,0.546826698150368,0.259715293650813,0.45383162695003,0.343105241965264,"Not significant","Not significant","PSY1","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; not conserved in closely related Saccharomyces species; 69% of ORF overlaps the uncharacterized ORF YKL075C"
"YBL077W",47.7567887106181,0.277683825990387,0.287365437840045,0.260697563467416,0.455417497659474,0.341590287311192,"Not significant","Not significant",NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified gene ILS1/YBL076C"
"YHR047C",25.1951694903045,0.315851018066218,0.362992497918223,0.260898142622842,0.455637300655078,0.341380729708015,"Not significant","Not significant","AAP1","Arginine/alanine amino peptidase; overproduction stimulates glycogen accumulation; AAP1 has a paralog, APE2, that arose from the whole genome duplication"
"YDL132W",99.8255252410125,0.245702731341847,0.243755100723959,0.261446239647897,0.456202356328065,0.340842475881743,"Not significant","Not significant","CDC53","Cullin; structural protein of SCF complexes (which also contain Skp1p, Cdc34p, Hrt1p and an F-box protein) involved in ubiquitination; SCF promotes the G1-S transition by targeting G1 cyclins and the Cln-CDK inhibitor Sic1p for degradation; human homolog CUL1 can complement yeast cdc53 null mutant"
"YGR205W",42.7290406767758,-0.282823589525709,0.296784290670739,0.261298762654584,0.456202356328065,0.340842475881743,"Not significant","Not significant","TDA10","ATP-binding protein of unknown function; crystal structure resembles that of E.coli pantothenate kinase and other small kinases; null mutant is sensitive to expression of the top1-T722A allele"
"YMR019W",70.5538541187857,-0.263397184504029,0.269542544091579,0.261396749420606,0.456202356328065,0.340842475881743,"Not significant","Not significant","STB4","Putative transcription factor; contains a Zn(II)2Cys6 zinc finger domain characteristic of DNA-binding proteins; computational analysis suggests a role in regulation of expression of genes encoding transporters; binds Sin3p in a two-hybrid assay;"
"YML127W",46.5493826248463,0.282419768499447,0.296517904778204,0.261541062637052,0.456237199992225,0.340809306756235,"Not significant","Not significant","RSC9","Component of the RSC chromatin remodeling complex; DNA-binding protein involved in the synthesis of rRNA and in transcriptional repression and activation of genes regulated by the Target of Rapamycin (TOR) pathway"
"snR34",577.826239701655,0.312998453144345,0.353747788146406,0.261924090489521,0.45677462990948,0.340298025594728,"Not significant","Not significant",NA,NA
"YKL184W",27.5626715360045,0.312899189549995,0.358292245137715,0.262177144174542,0.45708515267272,0.340002885507942,"Not significant","Not significant","SPE1","Ornithine decarboxylase; catalyzes the first step in polyamine biosynthesis; degraded in a proteasome-dependent manner in the presence of excess polyamines; deletion decreases lifespan, and increases necrotic cell death and ROS generation"
"YDR413C",26.608505329887,0.330685074849856,0.397854301669191,0.262489436683647,0.457498746521827,0.33961009149786,"Not significant","Not significant",NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; overlaps the essential uncharacterized ORF YDR412W that is implicated in rRNA processing"
"YGR136W",37.1667394172552,0.291782299068936,0.313701387114517,0.262896376637867,0.457941908060171,0.339189610662175,"Not significant","Not significant","LSB1","Negative regulator of actin nucleation-promoting factor activity; interacts with Las17p, a homolog of human Wiskott-Aldrich Syndrome protein (WASP), via an N-terminal SH3 domain, and along with PIN3 cooperatively inhibits the nucleation of actin filaments; overexpression blocks receptor-mediated endocytosis; protein increases in abundance and forms nuclear foci in response to DNA replication stress; LSB1 has a paralog, PIN3, that arose from the whole genome duplication"
"YML005W",38.6345347547924,0.287407918150804,0.305678578401466,0.262953695150043,0.457941908060171,0.339189610662175,"Not significant","Not significant","TRM12","S-adenosylmethionine-dependent methyltransferase; required for wybutosine formation in phenylalanine-accepting tRNA; member of the seven beta-strand family"
"YPR059C",28.2008255296704,0.303067050919597,0.334628209061745,0.262969102249483,0.457941908060171,0.339189610662175,"Not significant","Not significant",NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified gene YMC1/YPR058W"
"YCR028C",26.202793064892,-0.310952088389229,0.35396554713165,0.263267421635744,0.458110418063923,0.339029831654987,"Not significant","Not significant","FEN2","Plasma membrane H+-pantothenate symporter; confers sensitivity to the antifungal agent fenpropimorph; relocalizes from vacuole to cytoplasm upon DNA replication stress"
"YDR080W",46.3806114422195,-0.274170164700248,0.286183303561283,0.263291780627757,0.458110418063923,0.339029831654987,"Not significant","Not significant","VPS41","Subunit of the HOPS endocytic tethering complex; vacuole membrane protein that functions as a Rab GTPase effector, interacting specifically with the GTP-bound conformation of Ypt7p, facilitating tethering, docking and promoting membrane fusion events at the late endosome and vacuole; required for both membrane and protein trafficking; Yck3p-mediated phosphorylation regulates the organization of vacuolar fusion sites"
"YER178W",322.206051694017,0.244608098325929,0.243553618008701,0.263184016570101,0.458110418063923,0.339029831654987,"Not significant","Not significant","PDA1","E1 alpha subunit of the pyruvate dehydrogenase (PDH) complex; catalyzes the direct oxidative decarboxylation of pyruvate to acetyl-CoA; phosphorylated; regulated by glucose; PDH complex is concentrated in spots within the mitochondrial matrix, often near the ERMES complex and near peroxisomes"
"YHL011C",50.1052984935148,-0.295113595953253,0.323117842032089,0.263517137100798,0.458110418063923,0.339029831654987,"Not significant","Not significant","PRS3","5-phospho-ribosyl-1(alpha)-pyrophosphate synthetase; synthesizes PRPP, which is required for nucleotide, histidine, and tryptophan biosynthesis; one of five related enzymes, which are active as heteromultimeric complexes"
"YIL038C",48.004211439505,-0.27710301104616,0.290515982260707,0.263591999368364,0.458110418063923,0.339029831654987,"Not significant","Not significant","NOT3","Component of the CCR4-NOT core complex, involved in mRNA decapping; involved in transcription initiation and elongation and in mRNA degradation; conserved lysine in human homolog of Not3p and Not5p is mutated in cancers"
"YML003W",13.8934365682916,-0.329705812266341,0.407446330998361,0.263526120941166,0.458110418063923,0.339029831654987,"Not significant","Not significant",NA,"Truncated 5' end of YML002W; in many strains, YML002W is continuous with YML003W, and is predicted to encode a single protein of 1090 aa with a full-length VPS9 domain; in strains S288C, W303, and CEN.PK, a single thymine residue is deleted near the 3' end of YML003W at ChrXIII:264337, causing a frameshift and premature stop codon, truncating YML003W"
"YOR144C",22.579464339087,0.316795635585348,0.362491290819771,0.263574968070443,0.458110418063923,0.339029831654987,"Not significant","Not significant","ELG1","Subunit of an alternative replication factor C complex; important for DNA replication and genome integrity; suppresses spontaneous DNA damage; involved in homologous recombination-mediated repair and telomere homeostasis; required for PCNA (Pol30p) unloading during DNA replication"
"YER054C",79.1694325599733,-0.294792636051385,0.320478942063308,0.264194477455737,0.459026607780135,0.338162139566949,"Not significant","Not significant","GIP2","Putative regulatory subunit of protein phosphatase Glc7p; involved in glycogen metabolism; contains a conserved motif (GVNK motif) that is also found in Gac1p, Pig1p, and Pig2p; GIP2 has a paralog, PIG2, that arose from the whole genome duplication"
"YDR393W",42.5947716636429,0.290589325219029,0.3106847369972,0.264304476882708,0.459086858535225,0.338105138833459,"Not significant","Not significant","SHE9","Protein required for normal mitochondrial morphology; localized to mitochondrial inner membrane; may be involved in fission of the inner membrane; forms a homo-oligomeric complex; human structural ortholog CCDC51 alleviates the mitochondrial morphology defects of the null mutant"
"YMR016C",37.5428760717992,0.297198430015426,0.323149327939739,0.265039092078561,0.460231699777444,0.337023471359925,"Not significant","Not significant","SOK2","Nuclear protein that negatively regulates pseudohyphal differentiation; plays a regulatory role in the cyclic AMP (cAMP)-dependent protein kinase (PKA) signal transduction pathway; relocalizes to the cytosol in response to hypoxia; SOK2 has a paralog, PHD1, that arose from the whole genome duplication"
"YGR266W",38.4549292544421,-0.285968631298452,0.307838095241035,0.265394466911675,0.460717537973985,0.336565255295934,"Not significant","Not significant",NA,"Protein of unknown function; predicted to contain a single transmembrane domain; mutant has increased aneuploidy tolerance; localized to both the mitochondrial outer membrane and the plasma membrane; protein abundance increases in response to DNA replication stress"
"YAL042W",53.1406473048339,-0.273041918052616,0.287862902453375,0.265722363805837,0.460917581242256,0.336376725828893,"Not significant","Not significant","ERV46","Protein localized to COPII-coated vesicles; forms a complex with Erv41p; involved in the membrane fusion stage of transport"
"YAL049C",166.436080401752,0.233988485462277,0.231653607744646,0.265736567758045,0.460917581242256,0.336376725828893,"Not significant","Not significant","AIM2","Cytoplasmic protein involved in mitochondrial function or organization; null mutant displays reduced frequency of mitochondrial genome loss; potential Hsp82p interactor"
"YGL173C",301.534988262326,-0.214052159055649,0.208501671427186,0.265707390356898,0.460917581242256,0.336376725828893,"Not significant","Not significant","XRN1","Evolutionarily-conserved 5'-3' exonuclease; deNADing enzyme that modulates mitochondrial NAD-capped RNA; component of cytoplasmic P-bodies involved in mRNA decay; positively regulates transcription initiation and elongation; involved in microtubule-mediated processes, filamentous growth, rRNA maturation, telomere maintenance, tRNA intron turnover; negative regulator of autophagy; activated by glycolytic flux and scavenger decapping enzyme Dcs1p; role in preventing L-A mycovirus pathogenesis"
"YML099W-A",25.9974099565941,-0.309432753675425,0.353521291605892,0.265872630710589,0.461022385257764,0.336277986632272,"Not significant","Not significant",NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified ORF ARG81/YML099C"
"YBR119W",30.8339261334291,-0.327514339242151,0.402454999983937,0.266103685827545,0.461178407520269,0.336131034669452,"Not significant","Not significant","MUD1","U1 snRNP A protein; homolog of human U1-A; involved in nuclear mRNA splicing"
"YDR256C",40.7494779998737,-0.291661504306102,0.321732712675402,0.266265269247551,0.461178407520269,0.336131034669452,"Not significant","Not significant","CTA1","Catalase A; breaks down hydrogen peroxide in the peroxisomal matrix formed by acyl-CoA oxidase (Pox1p) during fatty acid beta-oxidation"
"YOR261C",224.254034842839,0.267902772411169,0.277332473697245,0.266203156521849,0.461178407520269,0.336131034669452,"Not significant","Not significant","RPN8","Essential non-ATPase regulatory subunit of the 26S proteasome; has similarity to the human p40 proteasomal subunit and to another S. cerevisiae regulatory subunit, Rpn11p"
"YOR263C",4.21604597619044,0.31804550469008,0.537863516054086,0.266183341164945,0.461178407520269,0.336131034669452,"Not significant","Not significant",NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified ORF DES3/YOR264W"
"YBR126W-A",11.4042489977947,-0.337817376884603,0.457248785914566,0.266390295728187,0.461200394656642,0.336110329744363,"Not significant","Not significant","MEO1","Protein of unknown function; identified by gene-trapping, microarray analysis, and genome-wide homology searches; mRNA identified as translated by ribosome profiling data; SWAT-GFP, seamless-GFP and mCherry fusion proteins localize to the endoplasmic reticulum; partially overlaps the dubious ORF YBR126W-B"
"YBR196C-A",2.45923679887074,-0.274041421470562,0.569440655575008,0.266504969644084,0.461200394656642,0.336110329744363,"Not significant","Not significant",NA,"Putative protein of unknown function; identified by fungal homology and RT-PCR; ORF emerged de novo in thymine-rich ancestral non-genic region, accumulated substantial changes under positive selection, and progressively increased its transmembrane propensity to give rise to a protein that integrates into the endoplasmic reticulum (ER) membrane while retaining potential for adaptive change"
"YPR168W",10.6911592677647,0.334917948345195,0.44012414935992,0.266468278566311,0.461200394656642,0.336110329744363,"Not significant","Not significant","NUT2","Subunit of the RNA polymerase II mediator complex; conserved from yeast to human; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; required for transcriptional activation and has a role in basal transcription; protein abundance increases in response to DNA replication stress"
"YDR088C",39.3842932890283,0.328946868880502,0.405380137589343,0.266718876418819,0.461439554860262,0.335885180250015,"Not significant","Not significant","SLU7","RNA splicing factor; required for ATP-independent portion of 2nd catalytic step of spliceosomal RNA splicing; interacts with Prp18p; contains zinc knuckle domain"
"YKL167C",44.5610188531634,0.294788446611429,0.321194589317729,0.266967722948594,0.461739010037368,0.335603432513443,"Not significant","Not significant","MRP49","Mitochondrial ribosomal protein of the large subunit; not essential for mitochondrial translation"
"YMR292W",46.6817628504298,0.287938363542173,0.313560774254933,0.267486795419179,0.462505537043942,0.334883063588223,"Not significant","Not significant","GOT1","Homodimeric protein that is packaged into COPII vesicles; cycles between the ER and Golgi; involved in secretory transport but not directly required for aspects of transport assayed in vitro; may influence membrane composition"
"YLR050C",39.5893238724193,0.298065140490261,0.333704714998594,0.267773376876333,0.462869748173922,0.334541202519115,"Not significant","Not significant","EMA19","Integral ER membrane protein involved in protein sorting; component of ER-SURF, a pathway involved in retrieving mitochondrial membrane protein precursors and rerouting them to the mitochondrial translocation system; promotes the proteolytic degradation of non-productive mitochondrial precursor proteins suggesting involvement in quality control during protein import; GFP-fusion protein localizes to the ER; member of a conserved family of ER proteins including human homolog TMEM97"
"YDL136W",11.80961003744,0.333712506289362,0.435851247316386,0.26820710426338,0.463281802810771,0.334154758061631,"Not significant","Not significant","RPL35B","Ribosomal 60S subunit protein L35B; homologous to mammalian ribosomal protein L35 and bacterial L29; RPL35B has a paralog, RPL35A, that arose from the whole genome duplication"
"YDR233C",192.125710693683,0.225145491283937,0.221932575307325,0.268163356503582,0.463281802810771,0.334154758061631,"Not significant","Not significant","RTN1","Reticulon protein; involved in nuclear pore assembly and maintenance of tubular ER morphology; promotes membrane curvature; regulates the ER asymmetry-induced inheritance block during ER stress; role in ER-derived peroxisomal biogenesis; increases tubular ER when overexpressed; mutants have reduced phosphatidylserine transfer between the ER and mitochondria; interacts with exocyst subunit Sec6p, Yip3p, and Sbh1p; member of the RTNLA subfamily"
"YER122C",89.5330651926442,0.258053621385664,0.264473417948371,0.268239783776737,0.463281802810771,0.334154758061631,"Not significant","Not significant","GLO3","ADP-ribosylation factor GTPase activating protein (ARF GAP); involved in ER-Golgi transport; shares functional similarity with Gcs1p"
"snR62",4.69173825850942,0.319166054920702,0.529548985488353,0.268491377026942,0.463409236107887,0.334035314631679,"Not significant","Not significant",NA,NA
"YLR309C",147.67860362399,0.320931412662348,0.384906745008884,0.268541660694513,0.463409236107887,0.334035314631679,"Not significant","Not significant","IMH1","Protein involved in vesicular transport; mediates transport between an endosomal compartment and the Golgi, contains a Golgi-localization (GRIP) domain that interacts with activated Arl1p-GTP to localize Imh1p to the Golgi; homologous to human golgin A1 and golgin A4"
"YMR065W",12.9100133131116,0.331427460181759,0.42184217850124,0.268533753931383,0.463409236107887,0.334035314631679,"Not significant","Not significant","KAR5","Protein required for nuclear membrane fusion during karyogamy; localizes to the membrane with a soluble portion in the endoplasmic reticulum lumen, may form a complex with Jem1p and Kar2p; similar to zebrafish Brambleberry protein; expression of the gene is regulated by pheromone"
"YOR186C-A",17.1737521242811,-0.317310568816154,0.384372600884465,0.269011912829641,0.46408933164355,0.333398414906956,"Not significant","Not significant",NA,"Protein of unknown function; identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching"
"YFL031C-A",17.575965931246,0.326940078483952,0.427215032890279,0.269122290399501,0.464148375773899,0.333343164964341,"Not significant","Not significant",NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps HAC1/YFL031W; identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching"
"YGL063W",3.55921523279755,0.268526858772436,0.56249041059819,0.269370487560272,0.464445013205052,0.333065695825778,"Not significant","Not significant","PUS2","Mitochondrial tRNA:pseudouridine synthase; acts at positions 27 and 28, but not at position 72; efficiently and rapidly targeted to mitochondria, specifically dedicated to mitochondrial tRNA modification; mutation also affects pseudouridylation of some nuclear-encoded mRNAs; PUS2 has a paralog, PUS1, that arose from the whole genome duplication"
"YPL197C",17.6452406907359,0.319616136089893,0.388180649705979,0.269885577340172,0.465201525420914,0.332358869866204,"Not significant","Not significant",NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the ribosomal gene RPL7B"
"YEL041W",65.2968168108034,-0.282327486818123,0.307066988497914,0.270101659848983,0.465442357019946,0.332134096805669,"Not significant","Not significant","YEF1","ATP-NADH kinase; phosphorylates both NAD and NADH; homooctameric structure consisting of 60-kDa subunits; similar to Pos5p; overexpression complements certain pos5 phenotypes; YEF1 has a paralog, UTR1, that arose from the whole genome duplication"
"YER142C",80.3308373121608,-0.262033936971517,0.273096885510399,0.270630458555421,0.466221776397765,0.331407445211596,"Not significant","Not significant","MAG1","3-methyl-adenine DNA glycosylase; initiates base excision repair (BER) by removing damaged bases to create abasic sites that are subsequently repaired; expansion of BER repair removes alkylated bases resulting from alkylating agent-induced DNA damage, compensating for the lack of DNA repair by oxidative dealkylation; protein abundance increases in response to DNA replication stress"
"YGL259W",7.28004191537816,-0.32613691391514,0.499247782213395,0.27128087588873,0.467171620925369,0.330523546995514,"Not significant","Not significant","YPS5","Protein with similarity to GPI-anchored aspartic proteases; such proteases are Yap1p and Yap3p; mCherry fusion protein localizes to the vacuole"
"YPR126C",23.4190780122598,0.32185846450272,0.389169096679844,0.27133511699357,0.467171620925369,0.330523546995514,"Not significant","Not significant",NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
"YLR092W",57.4919822167641,0.27036986122683,0.286843286879066,0.271835219855093,0.467900498451509,0.329846492156346,"Not significant","Not significant","SUL2","High affinity sulfate permease; sulfate uptake is mediated by specific sulfate transporters Sul1p and Sul2p, which control the concentration of endogenous activated sulfate intermediates"
"YCR010C",2.56533140637597,-0.272983151187615,0.563269638917822,0.273321970381546,0.470194019044743,0.327722899482421,"Not significant","Not significant","ADY2","Acetate transporter required for normal sporulation; phosphorylated in mitochondria; ADY2 has a paralog, ATO2, that arose from the whole genome duplication"
"YHR137C-A",6.51640720571017,0.32876883276968,0.494839960789013,0.273305312381182,0.470194019044743,0.327722899482421,"Not significant","Not significant",NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; completely overlaps verified gene ARO9/YHR137W; identified by gene-trapping, expression analysis, and genome-wide homology searching"
"YCL063W",6.47616107490126,0.328004422140104,0.495982755697674,0.27423023538331,0.471423994071577,0.326588316958717,"Not significant","Not significant","VAC17","Phosphoprotein involved in vacuole inheritance; degraded in late M phase of the cell cycle; acts as a vacuole-specific receptor for myosin Myo2p; involved in regulation of asymmetric inheritance of aggregated/misfolded proteins and age reset"
"YDR109C",36.5866736365439,-0.284261754717873,0.314298516064271,0.274344685103444,0.471423994071577,0.326588316958717,"Not significant","Not significant",NA,"D-ribulokinase; carbohydrate kinase that specifically converts D-ribulose to D-ribulose 5-phosphate during pentose metabolism; null mutant accumulates D-ribulose and the precursor ribitol; proposed to function as a D-ribulose metabolic repair enzyme; member of the FGGY family of carbohydrate kinases; human homolog, FGGY, is involved in both D-ribulose and ribitol metabolism; human FGGY has been linked to both sporadic amyotrophic lateral sclerosis and bipolar disorder"
"YLR151C",12.8528726707649,0.324909435997211,0.423030664503377,0.274346334203754,0.471423994071577,0.326588316958717,"Not significant","Not significant","PCD1","8-oxo-dGTP diphosphatase; prevents spontaneous mutagenesis via sanitization of oxidized purine nucleoside triphosphates; can also act as peroxisomal pyrophosphatase with specificity for coenzyme A and CoA derivatives, may function to remove potentially toxic oxidized CoA disulfide from peroxisomes to maintain the capacity for beta-oxidation of fatty acids; nudix hydrolase family member; similar E. coli MutT and human, rat and mouse MTH1"
"YMR211W",14.3205793194541,0.324192417994562,0.409476156018203,0.274306325841225,0.471423994071577,0.326588316958717,"Not significant","Not significant","DML1","Essential protein involved in mtDNA inheritance; may also function in the partitioning of the mitochondrial organelle or in the segregation of chromosomes, exhibits regions similar to members of a GTPase family"
"YPR010C",131.311589900395,0.288394692946322,0.32082979757433,0.274517765677151,0.471585620575603,0.326439445731054,"Not significant","Not significant","RPA135","RNA polymerase I second largest subunit A135"
"YKL104C",105.682902068549,0.278389449794947,0.303481237483455,0.2747695384001,0.471752207478482,0.326286058956395,"Not significant","Not significant","GFA1","Glutamine-fructose-6-phosphate amidotransferase; catalyzes the formation of glucosamine-6-P and glutamate from fructose-6-P and glutamine in the first step of chitin biosynthesis; GFA1 has a paralogous region, comprising ORFs YMR084W-YMR085W, that arose from the whole genome duplication"
"YKL221W",23.0580239005352,0.305938174981214,0.35895710367589,0.274703279986859,0.471752207478482,0.326286058956395,"Not significant","Not significant","MCH2","Protein with similarity to mammalian monocarboxylate permeases; monocarboxylate permeases are involved in transport of monocarboxylic acids across the plasma membrane but mutant is not deficient in monocarboxylate transport"
"YNL085W",110.007760910911,-0.237552603070335,0.242894667683225,0.274890635121906,0.471827209537599,0.326217017644371,"Not significant","Not significant","MKT1","Putative nuclease that forms a complex with Pbp1p; involved in posttranscriptional regulation of HO, propagation of M2 dsRNA satellite of L-A virus; allelic variation affects mitochondrial genome stability, drug resistance, stress responses through posttranscriptional modulation of Puf3p targets; forms cytoplasmic foci upon DNA replication stress; localization to P-bodies under ethanol stress differs between strains"
"YDR432W",23.7465802508887,0.300245929065139,0.34396797744799,0.27497447726453,0.471838242941248,0.326206862040372,"Not significant","Not significant","NPL3","RNA-binding guard protein; promotes transcription elongation and regulates termination; binds eIF4G to repress translation initiation; role in nuclear export of poly(A) mRNA and in pre-mRNA splicing; links chromatin modification to mRNA processing; prevents R-loop-mediated genome instability and replication stress; binds TERRA, stabilizing R-loops at short telomeres; phosphorylated by Sky1p to promote shuttling and mRNA dissociation; protein abundance increases during DNA replication stress"
"YHR127W",15.9562444189638,0.321068050480495,0.400086689441258,0.27583090661233,0.473041467586425,0.325100786630933,"Not significant","Not significant","YHS7","mRNP network protein; pioneering mRNP component functioning early in mRNP assembly and packaging, along with Yra1p to which it is in proximity within mRNPs; has capacity to promote RNA–RNA interactions via positively charged IDR; localizes to the nucleus; required for asymmetric localization of Kar9p during mitosis; has structured domains that can engage in physical interactions when brought in close proximity in mRNP condensation process"
"YMR306W",50.1214006584889,-0.278373646588824,0.30784011839769,0.275828700152488,0.473041467586425,0.325100786630933,"Not significant","Not significant","FKS3","Protein involved in spore wall assembly; has similarity to 1,3-beta-D-glucan synthase catalytic subunits Fks1p and Gsc2p; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"
"YKL082C",95.8233468232177,0.279945886221552,0.55828815992753,0.276434020114391,0.473809154273681,0.324396552705404,"Not significant","Not significant","RRP14","Essential protein, constituent of 66S pre-ribosomal particles; interacts with proteins involved in ribosomal biogenesis and cell polarity; member of the SURF-6 family"
