"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"YHR165C",215.762299983934,-0.332485344158591,0.243111278131578,0.126179403123563,0.280101032224927
"YJL058C",12.8610185067917,-0.486086621438494,0.457887501909602,0.126286732822658,0.280101032224927
"YOL052C",31.1361463196885,0.435412921547124,0.359370976011436,0.126252661747317,0.280101032224927
"YDL198C",116.867954990785,0.356631285035726,0.266105654096327,0.126505501936372,0.280454607332834
"YIL046W",116.674476594025,-0.404377431117793,0.322253500138022,0.126581376828951,0.280454607332834
"YNL144W-A",9.11581691218816,-0.505462105720401,0.521522275336431,0.126584187821596,0.280454607332834
"YGR184C",367.515562124148,-0.342209959298428,0.253603826791352,0.126650961793468,0.280500585803483
"YIR012W",43.362407445226,0.41845100769118,0.338284488070634,0.126929393712258,0.281015130648824
"YBL103C",39.7935446514496,0.403289471132344,0.31691968152608,0.127226351438959,0.281322426139248
"YDR111C",19.0250927614162,-0.452878286655981,0.391979263923014,0.127298974781304,0.281322426139248
"YGL190C",84.6991251653054,-0.362748428809343,0.272428325521691,0.127178326794845,0.281322426139248
"YIL115C",132.63689165834,-0.334016831479587,0.244347837481001,0.127117227650914,0.281322426139248
"YOR250C",18.0900619454547,0.466600219532306,0.417836545345909,0.127295478276808,0.281322426139248
"YIR023C-A",13.9448010016059,-0.504178157342093,0.526702333284716,0.127537248248796,0.281644756549424
"YOL016C",113.39296245996,0.34484075036208,0.254796614622161,0.127536862905242,0.281644756549424
"YOR101W",12.719563520114,0.485442297644757,0.455433413715787,0.127814444759808,0.28215466889208
"YCR067C",41.1738300519121,-0.396474960001027,0.31269561886144,0.127894607852037,0.282229411606867
"YGL145W",28.7193772029982,-0.434636057255551,0.359496752140921,0.127957345024351,0.282265659762367
"Q0020",61584.9439286182,0.4511618231136,0.38631821545493,0.128099225605075,0.282374242337408
"YOR134W",12.1886606360349,0.489619358694082,0.474171468588899,0.128093750287571,0.282374242337408
"YIL139C",14.936089041853,-0.479498400768189,0.442472729131136,0.12843344412245,0.283008619640757
"YNL051W",22.4512136870395,0.463459170970553,0.406012507116656,0.128569180212122,0.283103017844251
"YNL165W",31.3963793792412,-0.414909149870838,0.33600722820586,0.128526784755993,0.283103017844251
"YOR035C",91.9745874349563,-0.378341953142521,0.293247622333871,0.128634074021511,0.283143619054211
"YGL183C",11.6518164734823,0.499968611453991,0.513608247625265,0.128714710516827,0.283166617625862
"YNR061C",39.0498749034098,0.42393236988794,0.350916249986661,0.128737440105211,0.283166617625862
"YHR001W",87.1093149598486,-0.35663896915306,0.269347851515732,0.128834211254847,0.283277243000826
"YBR142W",45.0926581876534,0.392175168213246,0.306628906149953,0.129193371254951,0.28396451417199
"YGL155W",16.876786824775,-0.464444918258292,0.415250900043914,0.129409583303195,0.284030036093977
"YIL049W",13.0553022491988,0.488008554161583,0.464799377488717,0.129387925689077,0.284030036093977
"YJL171C",312.702264213888,0.416214634900465,0.338197509471004,0.129326921879192,0.284030036093977
"YPL263C",58.7220086357311,0.38008832715136,0.292395218359166,0.129340502383413,0.284030036093977
"YJR147W",6.40276242727807,-0.49036865436099,0.587963759590041,0.129559313015592,0.284256304114483
"YOL142W",42.5026368167714,0.392323668845172,0.307802807221052,0.130136623718267,0.285317525742028
"YOR333C",4.22792844887008,-0.479462890647075,0.640358377709954,0.130102147141076,0.285317525742028
"YBR195C",24.3618595721097,-0.428972766665944,0.359045637521599,0.130441122401565,0.285882287320221
"YLR356W",55.9376103612834,-0.377357313084433,0.294032353312988,0.130729872247406,0.286412139233624
"YNL267W",84.010226191057,-0.347730534856175,0.261151897140296,0.130900300194984,0.286682475633642
"YJL014W",158.76530876423,0.367839880155161,0.282113309120719,0.13119271130737,0.287116544135877
"YPR089W",67.367560529022,-0.381799298533718,0.296707396364967,0.131174605017352,0.287116544135877
"YDR158W",172.707262814327,0.359750392722026,0.273962730144462,0.131261095667753,0.287128237329329
"YGL207W",132.712542132293,0.329500665256899,0.243153106653619,0.131292271933854,0.287128237329329
"YHR192W",24.5758837291999,0.443759236194899,0.379427040355353,0.131831103936107,0.2879966231149
"YNL159C",43.6712955074003,-0.386228272493049,0.30524071411871,0.1318203656124,0.2879966231149
"YOR154W",67.8914600662145,-0.368843686320818,0.285592122228541,0.131808207084392,0.2879966231149
"YBL023C",31.9892802087695,0.431342282210257,0.366271177969808,0.132100480494952,0.288171950113361
"YDR374W-A",17.4739134110945,-0.460644776089764,0.415431259325699,0.132058079577868,0.288171950113361
"YKL061W",17.1335647849037,0.472888696609378,0.43665427552293,0.132042678900881,0.288171950113361
"YKR074W",40.3049279728185,0.396228775971342,0.315536904248475,0.132014092115205,0.288171950113361
"YMR245W",35.6801148347421,0.411206518745958,0.3339602518322,0.132149637715382,0.288176043604742
"YCR083W",66.4567305587588,-0.379895954360298,0.297783170011864,0.132286956015178,0.288269215914377
"YKL044W",14.2533414894138,-0.479996781405264,0.469281000704908,0.132286938776712,0.288269215914377
"YIR001C",43.4923452968181,0.414261868951366,0.337663189758566,0.132783715280769,0.289248300441846
"YGR251W",25.4903579614539,0.434684648487287,0.367119540344487,0.132877723470219,0.289293859701464
"YNL297C",125.438644567731,-0.334633640021448,0.250892678049362,0.132899558189352,0.289293859701464
"YDL095W",143.191670895569,0.323121613260895,0.238914742706542,0.133054013199666,0.28948447331431
"YJR058C",36.7522483593756,-0.406131804091392,0.33258295503625,0.133082115541706,0.28948447331431
