"gene_id","count","log10_count"
"YJL106W",6,0.845098040014257
"YJL107C",10,1.04139268515822
"YJL108C",20,1.32221929473392
"YJL109C",141,2.15228834438306
"YJL110C",44,1.65321251377534
"YJL111W",183,2.26481782300954
"YJL112W",225,2.3541084391474
"YJL113W",0,0
"YJL114W",0,0
"YJL115W",42,1.63346845557959
"YJL116C",307,2.48855071650044
"YJL117W",101,2.00860017176192
"YJL118W",11,1.07918124604762
"YJL119C",4,0.698970004336019
"YJL120W",6,0.845098040014257
"YJL121C",45,1.66275783168157
"YJL122W",32,1.51851393987789
"YJL123C",147,2.17026171539496
"YJL124C",66,1.82607480270083
"YJL125C",37,1.57978359661681
"YJL126W",18,1.27875360095283
"YJL127C",31,1.50514997831991
"YJL127C-B",25,1.41497334797082
"YJL127W-A",3,0.602059991327962
"YJL128C",88,1.94939000664491
"YJL129C",179,2.25527250510331
"YJL130C",832,2.92064500140679
"YJL131C",50,1.70757017609794
"YJL132W",45,1.66275783168157
"YJL133C-A",441,2.64542226934909
"YJL133W",28,1.46239799789896
"YJL134W",67,1.83250891270624
"YJL135W",1,0.301029995663981
"YJL136C",281,2.45024910831936
"YJL136W-A",0,0
"YJL137C",45,1.66275783168157
"YJL138C",149,2.17609125905568
"YJL139C",37,1.57978359661681
"YJL140W",162,2.21218760440396
"YJL141C",104,2.02118929906994
"YJL142C",3,0.602059991327962
"YJL143W",144,2.16136800223497
"YJL144W",139,2.14612803567824
"YJL145W",52,1.72427586960079
"YJL146W",57,1.76342799356294
"YJL147C",20,1.32221929473392
"YJL148W",89,1.95424250943932
"YJL149W",31,1.50514997831991
"YJL150W",1,0.301029995663981
"YJL151C",301,2.48000694295715
"YJL152W",159,2.20411998265593
"YJL153C",94,1.97772360528885
"YJL154C",112,2.05307844348342
"YJL155C",110,2.04532297878666
"YJL156C",71,1.85733249643127
"YJL156W-A",10,1.04139268515822
"YJL157C",27,1.44715803134222
"YJL158C",139,2.14612803567824
"YJL159W",524,2.72015930340596
"YJL160C",3,0.602059991327962
"YJL161W",14,1.17609125905568
"YJL162C",29,1.47712125471966
"YJL163C",69,1.84509804001426
"YJL164C",110,2.04532297878666
"YJL165C",183,2.26481782300954
"YJL166W",2163,3.33525725643453
"YJL167W",584,2.76715586608218
"YJL168C",68,1.83884909073726
"YJL169W",14,1.17609125905568
"YJL170C",4,0.698970004336019
"YJL171C",429,2.63346845557959
"YJL172W",582,2.76566855475901
"YJL173C",86,1.93951925261862
"YJL174W",185,2.26951294421792
"YJL175W",3,0.602059991327962
"YJL176C",85,1.93449845124357
"YJL177W",200,2.30319605742049
"YJL178C",128,2.11058971029925
"YJL179W",29,1.47712125471966
"YJL180C",87,1.94448267215017
"YJL181W",43,1.64345267648619
"YJL182C",2,0.477121254719662
"YJL183W",86,1.93951925261862
"YJL184W",26,1.43136376415899
"YJL185C",20,1.32221929473392
"YJL186W",88,1.94939000664491
"YJL187C",37,1.57978359661681
"YJL188C",666,2.82412583391655
"YJL189W",637,2.80482067872116
"YJL190C",263,2.42160392686983
"YJL191W",142,2.15533603746506
"YJL192C",112,2.05307844348342
"YJL193W",24,1.39794000867204
"YJL194W",20,1.32221929473392
"YJL195C",11,1.07918124604762
"YJL196C",176,2.24797326636181
"YJL197C-A",9,1
"YJL197W",115,2.06445798922692
"YJL198W",42,1.63346845557959
"YJL199C",12,1.11394335230684
"YJL200C",162,2.21218760440396
"YJL201W",55,1.7481880270062
"YJL202C",18,1.27875360095283
"YJL203W",21,1.34242268082221
"YJL204C",36,1.56820172406699
"YJL205C",70,1.85125834871908
"YJL206C",50,1.70757017609794
"YJL207C",223,2.35024801833416
"YJL208C",87,1.94448267215017
"YJL209W",43,1.64345267648619
"YJL210W",29,1.47712125471966
"YJL211C",10,1.04139268515822
"YJL212C",59,1.77815125038364
"YJL213W",9,1
"YJL214W",16,1.23044892137827
"YJL215C",2,0.477121254719662
"YJL216C",16,1.23044892137827
"YJL217W",1,0.301029995663981
"YJL218W",0,0
"YJL219W",0,0
"YJL220W",0,0
"YJL221C",0,0
"YJL222W",0,0
"YJL222W-A",0,0
"YJL222W-B",0,0
"YJL223C",0,0
"YJL225C",0,0
"YJL225W-A",0,0
"YJR001W",58,1.77085201164214
"YJR002W",108,2.03742649794062
"YJR003C",30,1.49136169383427
"YJR004C",21,1.34242268082221
"YJR005C-A",7,0.903089986991944
"YJR005W",101,2.00860017176192
"YJR006W",53,1.73239375982297
"YJR007W",38,1.5910646070265
"YJR008W",70,1.85125834871908
"YJR009C",177,2.25042000230889
"YJR010C-A",57,1.76342799356294
"YJR010W",94,1.97772360528885
"YJR011C",22,1.36172783601759
"YJR012C",25,1.41497334797082
"YJR013W",46,1.67209785793572
"YJR014W",82,1.91907809237607
"YJR015W",100,2.00432137378264
"YJR016C",344,2.53781909507327
"YJR017C",21,1.34242268082221
"YJR018W",3,0.602059991327962
"YJR019C",33,1.53147891704226
"YJR020W",6,0.845098040014257
"YJR021C",18,1.27875360095283
"YJR022W",6,0.845098040014257
"YJR023C",4,0.698970004336019
"YJR024C",28,1.46239799789896
"YJR025C",18,1.27875360095283
"YJR026W",0,0
"YJR027W",0,0
"YJR028W",0,0
"YJR029W",0,0
"YJR030C",65,1.81954393554187
"YJR031C",111,2.04921802267018
"YJR032W",53,1.73239375982297
"YJR033C",50,1.70757017609794
"YJR034W",64,1.81291335664286
"YJR035W",100,2.00432137378264
"YJR036C",10,1.04139268515822
"YJR037W",2,0.477121254719662
"YJR038C",5,0.778151250383644
"YJR039W",33,1.53147891704226
"YJR040W",47,1.68124123737559
"YJR041C",71,1.85733249643127
"YJR042W",85,1.93449845124357
"YJR043C",17,1.25527250510331
"YJR044C",83,1.92427928606188
"YJR045C",1064,3.02734960777476
"YJR046W",43,1.64345267648619
"YJR047C",2,0.477121254719662
"YJR048W",679,2.83250891270624
"YJR049C",47,1.68124123737559
"YJR050W",70,1.85125834871908
"YJR051W",117,2.07188200730613
"YJR052W",74,1.8750612633917
"YJR053W",22,1.36172783601759
"YJR054W",34,1.54406804435028
"YJR055W",41,1.6232492903979
"YJR056C",32,1.51851393987789
"YJR057W",37,1.57978359661681
"YJR058C",36,1.56820172406699
"YJR059W",97,1.99122607569249
"YJR060W",22,1.36172783601759
"YJR061W",218,2.34044411484012
"YJR062C",28,1.46239799789896
"YJR063W",40,1.61278385671974
"YJR064W",147,2.17026171539496
"YJR065C",80,1.90848501887865
"YJR066W",185,2.26951294421792
"YJR067C",18,1.27875360095283
"YJR068W",85,1.93449845124357
"YJR069C",18,1.27875360095283
"YJR070C",45,1.66275783168157
"YJR071W",21,1.34242268082221
"YJR072C",88,1.94939000664491
"YJR073C",157,2.19865708695442
"YJR074W",105,2.02530586526477
"YJR075W",92,1.96848294855394
"YJR076C",105,2.02530586526477
"YJR077C",1505,3.17782497186468
"YJR078W",20,1.32221929473392
"YJR079W",34,1.54406804435028
"YJR080C",202,2.30749603791321
"YJR082C",41,1.6232492903979
"YJR083C",36,1.56820172406699
"YJR084W",46,1.67209785793572
"YJR085C",251,2.40140054078154
"YJR086W",18,1.27875360095283
"YJR087W",29,1.47712125471966
"YJR088C",69,1.84509804001426
"YJR089W",92,1.96848294855394
"YJR090C",98,1.99563519459755
"YJR091C",133,2.12710479836481
"YJR092W",31,1.50514997831991
"YJR093C",37,1.57978359661681
"YJR094C",6,0.845098040014257
"YJR094W-A",228,2.35983548233989
"YJR095W",95,1.98227123303957
"YJR096W",340,2.5327543789925
"YJR097W",37,1.57978359661681
"YJR098C",62,1.79934054945358
"YJR099W",26,1.43136376415899
"YJR100C",53,1.73239375982297
"YJR101W",127,2.10720996964787
"YJR102C",36,1.56820172406699
"YJR103W",79,1.90308998699194
"YJR104C",1059,3.02530586526477
"YJR105W",316,2.50105926221775
"YJR106W",33,1.53147891704226
"YJR107W",30,1.49136169383427
"YJR108W",4,0.698970004336019
"YJR109C",320,2.50650503240487
"YJR110W",71,1.85733249643127
"YJR111C",31,1.50514997831991
"YJR112W",27,1.44715803134222
"YJR112W-A",20,1.32221929473392
"YJR113C",59,1.77815125038364
"YJR114W",17,1.25527250510331
"YJR115W",2,0.477121254719662
"YJR116W",40,1.61278385671974
"YJR117W",237,2.37657695705651
"YJR118C",78,1.89762709129044
"YJR119C",47,1.68124123737559
"YJR120W",201,2.30535136944662
"YJR121W",3282,3.51627088272934
"YJR122W",100,2.00432137378264
"YJR123W",769,2.88649072517248
"YJR124C",23,1.38021124171161
"YJR125C",71,1.85733249643127
"YJR126C",114,2.06069784035361
"YJR127C",170,2.23299611039215
"YJR128W",3,0.602059991327962
"YJR129C",8,0.954242509439325
"YJR130C",91,1.96378782734556
"YJR131W",21,1.34242268082221
"YJR132W",39,1.60205999132796
"YJR133W",115,2.06445798922692
"YJR134C",55,1.7481880270062
"YJR135C",9,1
"YJR135W-A",104,2.02118929906994
"YJR136C",30,1.49136169383427
"YJR137C",404,2.60745502321467
"YJR138W",130,2.11727129565576
"YJR139C",372,2.57170883180869
"YJR140C",91,1.96378782734556
"YJR140W-A",6,0.845098040014257
"YJR141W",22,1.36172783601759
"YJR142W",40,1.61278385671974
"YJR143C",259,2.41497334797082
"YJR144W",123,2.09342168516224
"YJR145C",75,1.88081359228079
"YJR146W",0,0
"YJR147W",4,0.698970004336019
"YJR148W",18,1.27875360095283
"YJR149W",112,2.05307844348342
"YJR150C",0,0
"YJR151C",33,1.53147891704226
"YJR151W-A",0,0
"YJR152W",1018,3.00817418400643
"YJR153W",5,0.778151250383644
"YJR154W",18,1.27875360095283
"YJR155W",118,2.07554696139253
"YJR156C",0,0
"YJR157W",0,0
"YJR158W",0,0
"YJR159W",0,0
"YJR160C",0,0
"YJR161C",0,0
"YJR162C",0,0
"YKL001C",109,2.04139268515822
"YKL002W",151,2.18184358794477
"YKL003C",78,1.89762709129044
"YKL004W",68,1.83884909073726
"YKL005C",199,2.30102999566398
"YKL006C-A",54,1.74036268949424
"YKL006W",216,2.33645973384853
"YKL007W",84,1.92941892571429
"YKL008C",78,1.89762709129044
"YKL009W",236,2.3747483460101
"YKL010C",279,2.44715803134222
"YKL011C",6,0.845098040014257
"YKL012W",109,2.04139268515822
"YKL013C",143,2.15836249209525
"YKL014C",77,1.89209460269048
"YKL015W",64,1.81291335664286
"YKL016C",1106,3.04414762087872
"YKL017C",38,1.5910646070265
"YKL018C-A",39,1.60205999132796
"YKL018W",21,1.34242268082221
"YKL019W",54,1.74036268949424
"YKL020C",201,2.30535136944662
"YKL021C",35,1.55630250076729
"YKL022C",63,1.80617997398389
"YKL023C-A",9,1
"YKL023W",62,1.79934054945358
"YKL024C",40,1.61278385671974
"YKL025C",70,1.85125834871908
"YKL026C",91,1.96378782734556
"YKL027W",64,1.81291335664286
"YKL028W",77,1.89209460269048
"YKL029C",35,1.55630250076729
"YKL030W",15,1.20411998265592
"YKL031W",1,0.301029995663981
"YKL032C",44,1.65321251377534
"YKL033W",29,1.47712125471966
"YKL033W-A",96,1.98677173426624
"YKL034W",66,1.82607480270083
"YKL035W",247,2.39445168082622
"YKL036C",15,1.20411998265592
"YKL037W",4,0.698970004336019
"YKL038W",97,1.99122607569249
"YKL039W",112,2.05307844348342
"YKL040C",115,2.06445798922692
"YKL041W",59,1.77815125038364
"YKL042W",37,1.57978359661681
"YKL043W",118,2.07554696139253
"YKL044W",21,1.34242268082221
"YKL045W",48,1.69019608002851
"YKL046C",162,2.21218760440396
"YKL047W",42,1.63346845557959
"YKL048C",104,2.02118929906994
"YKL049C",31,1.50514997831991
"YKL050C",43,1.64345267648619
"YKL051W",25,1.41497334797082
"YKL052C",13,1.14612803567824
"YKL053C-A",109,2.04139268515822
"YKL053W",3,0.602059991327962
"YKL054C",289,2.46239799789896
"YKL055C",14,1.17609125905568
"YKL056C",547,2.73878055848437
"YKL057C",138,2.14301480025409
"YKL058W",59,1.77815125038364
"YKL059C",38,1.5910646070265
"YKL060C",5068,3.7049222912234
"YKL061W",28,1.46239799789896
"YKL062W",292,2.46686762035411
"YKL063C",38,1.5910646070265
"YKL064W",194,2.29003461136252
"YKL065C",182,2.26245108973043
"YKL065W-A",4,0.698970004336019
"YKL066W",74,1.8750612633917
"YKL067W",303,2.48287358360875
"YKL068W",77,1.89209460269048
"YKL068W-A",36,1.56820172406699
"YKL069W",40,1.61278385671974
"YKL070W",59,1.77815125038364
"YKL071W",865,2.93751789201735
"YKL072W",36,1.56820172406699
"YKL073W",294,2.46982201597816
"YKL074C",98,1.99563519459755
"YKL075C",53,1.73239375982297
"YKL076C",3,0.602059991327962
"YKL077W",236,2.3747483460101
"YKL078W",18,1.27875360095283
"YKL079W",64,1.81291335664286
"YKL080W",202,2.30749603791321
"YKL081W",189,2.27875360095283
"YKL082C",92,1.96848294855394
"YKL083W",47,1.68124123737559
"YKL084W",12,1.11394335230684
"YKL085W",824,2.91645394854993
"YKL086W",7,0.903089986991944
"YKL087C",183,2.26481782300954
"YKL088W",73,1.86923171973098
"YKL089W",67,1.83250891270624
"YKL090W",27,1.44715803134222
"YKL091C",31,1.50514997831991
"YKL092C",82,1.91907809237607
"YKL093W",34,1.54406804435028
"YKL094W",199,2.30102999566398
"YKL095W",56,1.75587485567249
"YKL096C-B",4,0.698970004336019
"YKL096W",15,1.20411998265592
"YKL096W-A",1836,3.26410915630581
"YKL097C",0,0
"YKL098W",28,1.46239799789896
"YKL099C",39,1.60205999132796
"YKL100C",123,2.09342168516224
"YKL100W-A",6,0.845098040014257
"YKL101W",178,2.25285303097989
"YKL102C",2,0.477121254719662
"YKL103C",142,2.15533603746506
"YKL104C",151,2.18184358794477
"YKL105C",56,1.75587485567249
"YKL106C-A",1,0.301029995663981
"YKL106W",85,1.93449845124357
"YKL107W",11,1.07918124604762
"YKL108W",25,1.41497334797082
"YKL109W",804,2.90579588036787
"YKL110C",105,2.02530586526477
"YKL111C",26,1.43136376415899
"YKL112W",82,1.91907809237607
"YKL113C",64,1.81291335664286
"YKL114C",58,1.77085201164214
"YKL115C",4,0.698970004336019
"YKL116C",41,1.6232492903979
"YKL117W",314,2.4983105537896
"YKL118W",6,0.845098040014257
"YKL119C",44,1.65321251377534
"YKL120W",93,1.9731278535997
"YKL121W",50,1.70757017609794
"YKL122C",56,1.75587485567249
"YKL123W",3,0.602059991327962
"YKL124W",89,1.95424250943932
"YKL125W",89,1.95424250943932
"YKL126W",160,2.20682587603185
"YKL127W",63,1.80617997398389
"YKL128C",38,1.5910646070265
"YKL129C",78,1.89762709129044
"YKL130C",29,1.47712125471966
"YKL131W",5,0.778151250383644
"YKL132C",17,1.25527250510331
"YKL133C",50,1.70757017609794
"YKL134C",107,2.03342375548695
"YKL135C",119,2.07918124604762
"YKL136W",38,1.5910646070265
"YKL137W",66,1.82607480270083
"YKL138C",42,1.63346845557959
"YKL138C-A",25,1.41497334797082
"YKL139W",32,1.51851393987789
"YKL140W",99,2
"YKL141W",1066,3.02816441942447
"YKL142W",286,2.45788189673399
"YKL143W",66,1.82607480270083
"YKL144C",29,1.47712125471966
"YKL145W",290,2.46389298898591
"YKL145W-A",0,0
"YKL146W",126,2.10380372095596
"YKL147C",21,1.34242268082221
"YKL148C",612,2.78746047451842
"YKL149C",30,1.49136169383427
"YKL150W",898,2.95375969173323
"YKL151C",249,2.39794000867204
"YKL152C",1062,3.0265332645233
"YKL153W",650,2.81358098856819
"YKL154W",55,1.7481880270062
"YKL155C",95,1.98227123303957
"YKL156C-A",164,2.21748394421391
"YKL156W",365,2.56348108539441
"YKL157W",409,2.61278385671974
"YKL159C",17,1.25527250510331
"YKL160W",197,2.29666519026153
"YKL161C",10,1.04139268515822
"YKL162C",37,1.57978359661681
"YKL162C-A",5,0.778151250383644
"YKL163W",284,2.45484486000851
"YKL164C",89,1.95424250943932
"YKL165C",191,2.28330122870355
"YKL165C-A",2,0.477121254719662
"YKL166C",29,1.47712125471966
"YKL167C",67,1.83250891270624
"YKL168C",41,1.6232492903979
"YKL169C",86,1.93951925261862
"YKL170W",109,2.04139268515822
"YKL171W",80,1.90848501887865
"YKL172W",122,2.0899051114394
"YKL173W",62,1.79934054945358
"YKL174C",103,2.01703333929878
"YKL175W",156,2.19589965240923
"YKL176C",170,2.23299611039215
"YKL177W",1,0.301029995663981
"YKL178C",8,0.954242509439325
"YKL179C",68,1.83884909073726
"YKL180W",354,2.55022835305509
"YKL181W",120,2.08278537031645
"YKL182W",2226,3.34772021703404
"YKL183C-A",2,0.477121254719662
"YKL183W",24,1.39794000867204
"YKL184W",37,1.57978359661681
"YKL185W",99,2
"YKL186C",42,1.63346845557959
"YKL187C",13,1.14612803567824
"YKL188C",27,1.44715803134222
"YKL189W",26,1.43136376415899
"YKL190W",67,1.83250891270624
"YKL191W",57,1.76342799356294
"YKL192C",352,2.54777470538782
"YKL193C",101,2.00860017176192
"YKL194C",40,1.61278385671974
"YKL195W",367,2.56584781867352
"YKL196C",135,2.13353890837022
"YKL197C",35,1.55630250076729
"YKL198C",5,0.778151250383644
"YKL201C",185,2.26951294421792
"YKL202W",28,1.46239799789896
"YKL203C",126,2.10380372095596
"YKL204W",34,1.54406804435028
"YKL205W",75,1.88081359228079
"YKL206C",39,1.60205999132796
"YKL207W",88,1.94939000664491
"YKL208W",14,1.17609125905568
"YKL209C",47,1.68124123737559
"YKL210W",439,2.64345267648619
"YKL211C",67,1.83250891270624
"YKL212W",169,2.23044892137827
"YKL213C",129,2.11394335230684
"YKL214C",42,1.63346845557959
"YKL215C",46,1.67209785793572
"YKL216W",90,1.95904139232109
"YKL217W",165,2.22010808804005
"YKL218C",49,1.69897000433602
"YKL219W",14,1.17609125905568
"YKL220C",14,1.17609125905568
"YKL221W",34,1.54406804435028
"YKL222C",45,1.66275783168157
"YKL223W",0,0
"YKL224C",0,0
"YKL225W",0,0
"YKR001C",251,2.40140054078154
"YKR002W",73,1.86923171973098
"YKR003W",67,1.83250891270624
"YKR004C",16,1.23044892137827
"YKR005C",37,1.57978359661681
"YKR006C",93,1.9731278535997
"YKR007W",41,1.6232492903979
"YKR008W",135,2.13353890837022
"YKR009C",28,1.46239799789896
"YKR010C",42,1.63346845557959
"YKR011C",120,2.08278537031645
"YKR012C",19,1.30102999566398
"YKR013W",119,2.07918124604762
"YKR014C",130,2.11727129565576
"YKR015C",42,1.63346845557959
"YKR016W",438,2.64246452024212
"YKR017C",29,1.47712125471966
"YKR018C",195,2.29225607135648
"YKR019C",19,1.30102999566398
"YKR020W",27,1.44715803134222
"YKR021W",68,1.83884909073726
"YKR022C",58,1.77085201164214
"YKR023W",68,1.83884909073726
"YKR024C",39,1.60205999132796
"YKR025W",36,1.56820172406699
"YKR026C",25,1.41497334797082
"YKR027W",51,1.7160033436348
"YKR028W",102,2.01283722470517
"YKR029C",84,1.92941892571429
"YKR030W",21,1.34242268082221
"YKR031C",172,2.2380461031288
"YKR032W",2,0.477121254719662
"YKR033C",53,1.73239375982297
"YKR034W",125,2.10037054511756
"YKR035C",138,2.14301480025409
"YKR035W-A",170,2.23299611039215
"YKR036C",28,1.46239799789896
"YKR037C",44,1.65321251377534
"YKR038C",81,1.91381385238372
"YKR039W",1461,3.16494737262184
"YKR040C",1,0.301029995663981
"YKR041W",1,0.301029995663981
"YKR042W",181,2.26007138798507
"YKR043C",94,1.97772360528885
"YKR044W",37,1.57978359661681
"YKR045C",9,1
"YKR046C",542,2.73479982958885
"YKR047W",45,1.66275783168157
"YKR048C",145,2.16435285578444
"YKR049C",165,2.22010808804005
"YKR050W",7,0.903089986991944
"YKR051W",37,1.57978359661681
"YKR052C",50,1.70757017609794
"YKR053C",32,1.51851393987789
"YKR054C",237,2.37657695705651
"YKR055W",33,1.53147891704226
"YKR056W",80,1.90848501887865
"YKR057W",220,2.34439227368511
"YKR058W",35,1.55630250076729
"YKR059W",7,0.903089986991944
"YKR060W",32,1.51851393987789
"YKR061W",117,2.07188200730613
"YKR062W",68,1.83884909073726
"YKR063C",73,1.86923171973098
"YKR064W",111,2.04921802267018
"YKR065C",82,1.91907809237607
"YKR066C",74,1.8750612633917
"YKR067W",104,2.02118929906994
"YKR068C",70,1.85125834871908
"YKR069W",53,1.73239375982297
"YKR070W",41,1.6232492903979
"YKR071C",510,2.70842090013471
"YKR072C",62,1.79934054945358
"YKR073C",1,0.301029995663981
"YKR074W",54,1.74036268949424
"YKR075C",68,1.83884909073726
"YKR075W-A",17,1.25527250510331
"YKR076W",400,2.60314437262018
"YKR077W",66,1.82607480270083
"YKR078W",32,1.51851393987789
"YKR079C",40,1.61278385671974
"YKR080W",167,2.22530928172586
"YKR081C",86,1.93951925261862
"YKR082W",100,2.00432137378264
"YKR083C",24,1.39794000867204
"YKR084C",93,1.9731278535997
"YKR085C",75,1.88081359228079
"YKR086W",79,1.90308998699194
"YKR087C",49,1.69897000433602
"YKR088C",47,1.68124123737559
"YKR089C",93,1.9731278535997
"YKR090W",32,1.51851393987789
"YKR091W",19,1.30102999566398
"YKR092C",29,1.47712125471966
"YKR093W",372,2.57170883180869
"YKR094C",147,2.17026171539496
"YKR095W",370,2.56937390961505
"YKR095W-A",18,1.27875360095283
"YKR096W",143,2.15836249209525
"YKR097W",721,2.85853719756964
"YKR098C",15,1.20411998265592
"YKR099W",55,1.7481880270062
"YKR100C",111,2.04921802267018
"YKR101W",57,1.76342799356294
"YKR102W",17,1.25527250510331
"YKR103W",32,1.51851393987789
"YKR104W",11,1.07918124604762
"YKR105C",0,0
"YKR106W",0,0
"YLL001W",140,2.14921911265538
"YLL002W",15,1.20411998265592
"YLL003W",58,1.77085201164214
"YLL004W",29,1.47712125471966
"YLL005C",83,1.92427928606188
"YLL006W",53,1.73239375982297
"YLL006W-A",1,0.301029995663981
"YLL007C",52,1.72427586960079
"YLL008W",60,1.78532983501077
"YLL009C",426,2.63042787502502
"YLL010C",17,1.25527250510331
"YLL011W",56,1.75587485567249
"YLL012W",12,1.11394335230684
"YLL013C",81,1.91381385238372
"YLL014W",53,1.73239375982297
"YLL015W",251,2.40140054078154
"YLL016W",39,1.60205999132796
"YLL017W",4,0.698970004336019
"YLL018C",245,2.39093510710338
"YLL018C-A",22,1.36172783601759
"YLL019C",207,2.31806333496276
"YLL019W-A",9,1
"YLL020C",2,0.477121254719662
"YLL021W",137,2.13987908640124
"YLL022C",31,1.50514997831991
"YLL023C",56,1.75587485567249
"YLL024C",311,2.49415459401844
"YLL025W",0,0
"YLL026W",1315,3.11925588927794
"YLL027W",188,2.27646180417324
"YLL028W",360,2.55750720190566
"YLL029W",234,2.37106786227174
"YLL030C",0,0
"YLL031C",127,2.10720996964787
"YLL032C",49,1.69897000433602
"YLL033W",18,1.27875360095283
"YLL034C",59,1.77815125038364
"YLL035W",28,1.46239799789896
"YLL036C",37,1.57978359661681
"YLL037W",18,1.27875360095283
"YLL038C",36,1.56820172406699
"YLL039C",902,2.95568775031351
"YLL040C",454,2.65801139665711
"YLL041C",884,2.94694327069783
"YLL042C",15,1.20411998265592
"YLL043W",46,1.67209785793572
"YLL044W",90,1.95904139232109
"YLL045C",201,2.30535136944662
"YLL046C",7,0.903089986991944
"YLL047W",3,0.602059991327962
"YLL048C",345,2.53907609879278
"YLL049W",36,1.56820172406699
"YLL050C",461,2.66464197555613
"YLL051C",40,1.61278385671974
"YLL052C",5,0.778151250383644
"YLL053C",5,0.778151250383644
"YLL054C",74,1.8750612633917
"YLL055W",309,2.49136169383427
"YLL056C",139,2.14612803567824
"YLL057C",5,0.778151250383644
"YLL058W",51,1.7160033436348
"YLL059C",11,1.07918124604762
"YLL060C",143,2.15836249209525
"YLL061W",69,1.84509804001426
"YLL062C",48,1.69019608002851
"YLL063C",0,0
"YLL064C",0,0
"YLL065W",0,0
"YLL066C",0,0
"YLL066W-A",0,0
"YLL066W-B",0,0
"YLL067C",0,0
"YLL067W-A",0,0
"YLR001C",121,2.08635983067475
"YLR002C",76,1.88649072517248
"YLR003C",41,1.6232492903979
"YLR004C",14,1.17609125905568
"YLR005W",109,2.04139268515822
"YLR006C",59,1.77815125038364
"YLR007W",61,1.79239168949825
"YLR008C",46,1.67209785793572
"YLR009W",100,2.00432137378264
"YLR010C",17,1.25527250510331
"YLR011W",27,1.44715803134222
"YLR012C",3,0.602059991327962
"YLR013W",0,0
"YLR014C",38,1.5910646070265
"YLR015W",55,1.7481880270062
"YLR016C",43,1.64345267648619
"YLR017W",58,1.77085201164214
"YLR018C",49,1.69897000433602
"YLR019W",74,1.8750612633917
"YLR020C",68,1.83884909073726
"YLR021W",26,1.43136376415899
"YLR022C",35,1.55630250076729
"YLR023C",131,2.12057393120585
"YLR024C",151,2.18184358794477
"YLR025W",127,2.10720996964787
"YLR026C",36,1.56820172406699
"YLR027C",307,2.48855071650044
"YLR028C",139,2.14612803567824
"YLR029C",480,2.68214507637383
"YLR030W",2,0.477121254719662
"YLR031W",2,0.477121254719662
"YLR032W",55,1.7481880270062
"YLR033W",91,1.96378782734556
"YLR034C",192,2.28555730900777
"YLR035C",31,1.50514997831991
"YLR035C-A",0,0
"YLR036C",27,1.44715803134222
"YLR037C",1,0.301029995663981
"YLR038C",941,2.97405090279288
"YLR039C",190,2.28103336724773
"YLR040C",6,0.845098040014257
"YLR041W",2,0.477121254719662
"YLR042C",3,0.602059991327962
"YLR043C",266,2.42651126136458
"YLR044C",329,2.51851393987789
"YLR045C",59,1.77815125038364
"YLR046C",20,1.32221929473392
"YLR047C",24,1.39794000867204
"YLR048W",348,2.54282542695918
"YLR049C",43,1.64345267648619
"YLR050C",45,1.66275783168157
"YLR051C",82,1.91907809237607
"YLR052W",14,1.17609125905568
"YLR053C",34,1.54406804435028
"YLR054C",17,1.25527250510331
"YLR055C",20,1.32221929473392
"YLR056W",451,2.65513843481138
"YLR057W",85,1.93449845124357
"YLR058C",234,2.37106786227174
"YLR059C",51,1.7160033436348
"YLR060W",163,2.2148438480477
"YLR061W",296,2.47275644931721
"YLR062C",294,2.46982201597816
"YLR063W",5,0.778151250383644
"YLR064W",142,2.15533603746506
"YLR065C",34,1.54406804435028
"YLR066W",71,1.85733249643127
"YLR067C",72,1.86332286012046
"YLR068W",26,1.43136376415899
"YLR069C",209,2.32221929473392
"YLR070C",5,0.778151250383644
"YLR071C",104,2.02118929906994
"YLR072W",39,1.60205999132796
"YLR073C",15,1.20411998265592
"YLR074C",46,1.67209785793572
"YLR075W",2418,3.38363586836188
"YLR076C",1519,3.18184358794477
"YLR077W",85,1.93449845124357
"YLR078C",43,1.64345267648619
"YLR079W",40,1.61278385671974
"YLR080W",53,1.73239375982297
"YLR081W",5,0.778151250383644
"YLR082C",24,1.39794000867204
"YLR083C",77,1.89209460269048
"YLR084C",46,1.67209785793572
"YLR085C",46,1.67209785793572
"YLR086W",97,1.99122607569249
"YLR087C",198,2.29885307640971
"YLR088W",59,1.77815125038364
"YLR089C",124,2.09691001300806
"YLR090W",49,1.69897000433602
"YLR091W",17,1.25527250510331
"YLR092W",64,1.81291335664286
"YLR093C",65,1.81954393554187
"YLR094C",25,1.41497334797082
"YLR095C",61,1.79239168949825
"YLR096W",60,1.78532983501077
"YLR097C",77,1.89209460269048
"YLR098C",29,1.47712125471966
"YLR099C",48,1.69019608002851
"YLR099W-A",25,1.41497334797082
"YLR100W",86,1.93951925261862
"YLR101C",28,1.46239799789896
"YLR102C",24,1.39794000867204
"YLR103C",39,1.60205999132796
"YLR104W",106,2.02938377768521
"YLR105C",23,1.38021124171161
"YLR106C",318,2.50379068305718
"YLR107W",61,1.79239168949825
"YLR108C",81,1.91381385238372
"YLR109W",148,2.17318626841227
"YLR110C",7071,3.84954225200502
"YLR111W",0,0
"YLR112W",0,0
"YLR113W",114,2.06069784035361
"YLR114C",74,1.8750612633917
"YLR115W",41,1.6232492903979
"YLR116W",11,1.07918124604762
"YLR117C",60,1.78532983501077
